title,movie_type,overview
"['little', 'mermaid', 'ii', ':', 'return', 'sea']","['Animation', 'Adventure', 'Family', 'Comedy']","['set', 'year', 'film', ',', 'ariel', 'prince', 'eric', 'happily', 'married', 'daughter', ',', 'melody', '.', 'order', 'protect', 'melody', 'sea', 'witch', ',', 'morgana', ',', 'tell', 'mermaid', 'heritage', '.', 'melody', 'curious', 'ventures', 'sea', ',', 'meet', 'new', 'friend', '.', 'pawn', 'morgana', 'quest', 'control', 'ocean', 'king', 'triton', '?']"
['transsiberian'],"['Thriller', 'Crime', 'Mystery']","['transsiberian', 'train', 'journey', 'china', 'moscow', 'thrill', 'chase', 'deception', 'murder', 'american', 'couple', 'encounter', 'mysterious', 'pair', 'fellow', 'traveler', '.']"
['watcher'],"['Fantasy', 'Horror', 'Mystery']","['young', 'artist', 'get', 'strand', 'extensive', ',', 'immaculate', 'forest', 'western', 'ireland', ',', ',', 'find', 'shelter', ',', 'trap', 'alongside', 'stranger', ',', 'stalk', 'mysterious', 'creature', 'night', '.']"
"['mr', '.', 'harrigan', 'phone']","['Drama', 'Horror', 'Mystery']","['craig', ',', 'young', 'boy', 'live', 'small', 'town', 'befriend', 'old', ',', 'reclusive', 'billionaire', ',', 'mr', '.', 'harrigan', '.', 'form', 'bond', 'book', 'iphone', ',', 'man', 'pass', 'away', 'boy', 'discover', 'dead', 'go', '.']"
"['robin', 'hood']","['Action', 'Adventure', 'History']","['soldier', 'robin', 'happen', 'die', 'robert', 'loxley', ',', 'promise', 'return', 'man', 'sword', 'family', 'nottingham', '.', ',', 'assume', 'robert', 'identity', ';', 'romance', 'widow', ',', 'marion', ';', 'draw', 'ire', 'town', 'sheriff', 'king', 'john', 'henchman', ',', 'godfrey', '.']"
['adventureland'],"['Comedy', 'Drama', 'Romance']","['summer', '1987', ',', 'college', 'graduate', 'take', ""'"", ""'"", 'job', 'local', 'amusement', 'park', ',', 'find', 'perfect', 'course', 'prepare', 'real', 'world', '.']"
"['red', 'eye']","['Thriller', 'Mystery']","['overnight', 'flight', 'miami', 'quickly', 'battle', 'survival', 'lisa', 'realize', 'seatmate', 'plan', 'use', 'chill', 'assassination', 'plot', 'deputy', 'secretary', 'homeland', 'security', '.', 'refuse', 'cooperate', ',', 'father', 'kill', '.', 'miles', 'tick', ',', 'race', 'time', 'find', 'way', 'warn', 'potential', 'victim', 'late', '.']"
"['hot', 'rod']","['Comedy', 'Action']","['rod', 'kimble', ',', 'perform', 'stunt', 'way', 'life', ',', 'accident', '-', 'prone', '.', 'poor', 'rod', 'respect', 'stepfather', ',', 'frank', ',', 'beat', 'weekly', 'spar', 'match', '.', 'frank', 'fall', 'ill', ',', 'rod', 'devise', 'outrageous', 'stunt', 'raise', 'money', 'frank', 'operation', '--', 'rod', 'kick', 'frank', 'butt', '.']"
"['vantage', 'point']","['Drama', 'Action', 'Thriller', 'Crime']","['historic', 'counter', '-', 'terrorism', 'summit', 'spain', ',', 'president', 'united', 'states', 'strike', 'assassin', 'bullet', '.', 'stranger', 'perfect', 'view', 'kill', ',', '?', 'minute', 'lead', 'fatal', 'shot', 'replayed', 'eye', 'eyewitness', ',', 'reality', 'assassination', 'take', 'shape', '.']"
['reality'],"['Drama', 'Thriller']","['augusta', ',', 'georgia', ',', 'united', 'states', ',', 'june', '3', ',', '2017', '.', 'run', 'errand', ',', 'reality', 'winner', 'return', 'home', ',', 'approach', 'man', '.']"
"['family', 'switch']","['Comedy', 'Fantasy', 'Family']","['walker', 'family', 'member', 'switch', 'body', 'rare', 'planetary', 'alignment', ',', 'hilarious', 'journey', 'find', 'way', 'normal', 'bring', 'close', 'thought', 'possible', '.']"
"['love', ',', 'guarantee']","['Romance', 'Comedy']","['lawyer', 'take', 'new', 'client', 'want', 'sue', 'date', 'website', 'guarantee', 'love', '.']"
"['spy', 'dump']","['Comedy', 'Action', 'Adventure']","['couple', 'thirtysomethe', 'good', 'friend', 'unwittingly', 'entangle', 'international', 'conspiracy', 'ex', '-', 'boyfriend', 'show', 'apartment', 'team', 'deadly', 'assassin', 'trail', '.']"
"['ingrid', 'go', 'west']","['Comedy', 'Drama']","['ingrid', 'obsess', 'social', 'network', 'star', 'name', 'taylor', 'sloane', 'seemingly', 'perfect', 'life', '.', 'ingrid', 'decide', 'drop', 'west', 'taylor', 'friend', ',', 'behaviour', 'turn', 'unsettling', 'dangerous', '.']"
"['cinderella', 'story', ':', 'song']","['Comedy', 'Family', 'Romance', 'Drama']","['modern', 'tell', 'classic', 'tale', ',', 'aspire', 'singer', 'katie', 'gibbs', 'fall', 'new', 'boy', 'perform', 'art', 'high', 'school', '.', 'katie', 'wicked', 'stepmother', 'stepsister', 'scheme', 'crush', 'dream', 'sing', 'way', 'heart', '.']"
"['little', 'bit', 'heaven']","['Comedy', 'Drama', 'Romance']","['guard', 'woman', 'find', 'die', 'cancer', ',', 'meet', 'match', ',', 'threat', 'fall', 'love', 'scarier', 'death', '.']"
['war'],"['Action', 'Crime', 'Thriller']","['fbi', 'agent', 'jack', 'crawford', 'revenge', 'partner', 'kill', 'clue', 'point', 'mysterious', 'assassin', 'rogue', '.', 'rogue', 'turn', 'year', 'later', 'care', 'unfinished', 'business', ',', 'trigger', 'violent', 'clash', 'rival', 'gang', '.', 'truth', 'come', 'late', '?', 'dust', 'settle', ',', 'remain', 'stand', '?']"
"['indecent', 'proposal']","['Romance', 'Drama']","['john', 'gage', 'offer', '-', '-', '-', 'luck', 'yuppie', 'husband', '$', '1', 'million', 'opportunity', 'spend', 'night', 'man', 'wife', '.']"
"['secret', '?']","['Romance', 'Comedy']","['emma', 'corrigan', ',', 'girl', 'secret', ',', 'think', 'die', 'turbulent', 'plane', 'ride', '.', 'spill', 'handsome', 'stranger', 'sitting', '.', ',', 'think', 'strange', '.', ',', 'company', 'young', 'elusive', 'ceo', ',', 'arrive', 'office', '.', '.', 'know', 'single', 'humiliating', 'detail', '.']"
"['christmas', 'prince', ':', 'royal', 'wedding']","['Romance', 'Comedy', 'TV Movie']","['year', 'amber', 'help', 'richard', 'secure', 'crown', '.', 'set', 'tie', 'knot', 'royal', 'christmas', 'wedding', '—', 'plan', 'jeopardized', 'amber', 'find', 'second', '-', 'guess', 'cut', 'queen', ',', 'richard', 'face', 'political', 'crisis', 'threaten', 'tarnish', 'holiday', 'season', 'future', 'kingdom', '.']"
['housemaid'],"['Thriller', 'Drama']","['eun', '-', 'yi', 'hire', 'maid', 'mansion', 'own', 'wealthy', 'businessman', '.', 'quickly', 'start', 'seduce', 'employee', 'seemingly', 'little', 'choice', 'comply', 'sexual', 'advance', '.', 'soon', 'woman', 'family', 'plot', 'eun', '-', 'yi', 'fight', 'equally', 'devious', 'battle', 'protect', '.']"
['pagemaster'],"['Family', 'Fantasy', 'Animation']","['rich', 'know', 'lot', 'accident', '.', ',', 'scared', 'endanger', ',', 'like', 'ride', 'bike', ',', 'climb', 'treehouse', '.', 'old', 'library', ',', 'mystically', 'transport', 'unknown', 'world', 'book', ',', 'try', 'home', '.']"
"['sex', 'drive']","['Comedy', 'Adventure', 'Romance']","['high', 'school', 'senior', 'drive', 'cross', '-', 'country', 'good', 'friend', 'hook', 'babe', 'meet', 'online', '.']"
"['weekend', 'bernie']","['Comedy', 'Crime']","['young', 'insurance', 'corporation', 'employee', 'try', 'pretend', 'murder', 'employer', 'alive', 'puppeteere', 'dead', 'body', ',', 'lead', 'hitman', 'attempt', 'track', 'finish', '.']"
"['leave', 'world']","['Drama', 'Mystery', 'Thriller']","['family', 'getaway', 'luxurious', 'rental', 'home', 'take', 'ominous', 'turn', 'cyberattack', 'knock', 'device', '—', 'stranger', 'appear', 'door', '.']"
"['visitor', 'q']","['Comedy', 'Drama', 'Horror', 'Thriller']","['dysfunctional', 'family', 'mother', 'heroin', 'addict', 'prostitute', ',', 'beat', 'son', ',', 'father', 'ex', '-', 'tv', 'reporter', ',', 'sleep', 'daughter', 'film', 'son', 'beat', ',', ""'"", 'q', ""'"", ',', 'complete', 'stranger', 'enter', 'bizarre', 'family', ',', 'change', 'life', 'well', ',', 'find', 'balance', 'disturb', 'nature', '.']"
['wall'],"['War', 'Thriller', 'Drama', 'Action']","['american', 'sniper', 'spotter', 'engage', 'deadly', 'cat', '-', '-', 'mouse', 'game', 'iraqi', 'sniper', '.']"
"['ooop', '!', 'noah', 'go', '...']","['Animation', 'Adventure', 'Comedy', 'Family']","['end', 'world', '.', 'flood', 'come', '.', 'luckily', 'dave', 'son', 'finny', ',', 'couple', 'clumsy', 'nestrian', ',', 'ark', 'build', 'save', 'animal', '.', 'turn', ',', 'nestrian', 'allow', '.', 'sneak', 'board', 'involuntary', 'help', 'hazel', 'daughter', 'leah', ',', 'grymp', ',', 'think', 'safe', '.', 'curious', 'kid', 'fall', 'ark', '.', 'finny', 'leah', 'struggle', 'survive', 'flood', 'hungry', 'predator', 'attempt', 'reach', 'mountain', ',', 'dave', 'hazel', 'aside', 'difference', ',', 'turn', 'ark', 'save', 'kid', '.', 'definitely', 'go', 'smooth', 'sailing', '.']"
"['charlie', 'countryman']","['Action', 'Comedy', 'Drama', 'Romance', 'Thriller']","['travel', 'abroad', ',', 'guy', 'fall', 'romanian', 'beauty', 'unreachable', 'heart', 'origin', 'violent', ',', 'charismatic', 'ex', '.']"
"['sin', 'city', ':', 'dame', 'kill']","['Action', 'Crime', 'Thriller']","['sin', 'city', 'hard', '-', 'boil', 'citizen', 'cross', 'path', 'revile', 'inhabitant', '.']"
"['baggio', ':', 'divine', 'ponytail']",['Drama'],"['chronicle', 'biopic', '22', '-', 'year', 'career', 'soccer', 'star', 'roberto', 'baggio', ',', 'include', 'depiction', 'difficult', 'debut', 'player', ',', 'deep', 'rift', 'coach', ',', 'triumph', 'injury', 'personal', 'discovery', 'buddism', '.']"
"['godzilla', ':', 'planet', 'monster']","['Animation', 'Action', 'Science Fiction']","['desperate', 'group', 'refugee', 'attempt', 'recolonize', 'earth', '20,000', 'year', 'godzilla', 'take', '.', 'young', 'man', 'want', 'revenge', '.']"
"['final', 'girl']","['Comedy', 'Horror']","['young', 'woman', 'grieve', 'loss', 'mother', ',', 'famous', 'scream', 'queen', '1980s', ',', 'find', 'pull', 'world', 'mom', 'famous', 'movie', '.', 'reunite', ',', 'woman', 'fight', 'film', 'maniacal', 'killer', '.']"
"['hart', 'war']","['Drama', 'War']","['col', '.', 'william', 'mcnamara', 'strip', 'freedom', 'german', 'pow', 'camp', ',', 'determine', 'fight', 'enemy', 'line', '.', 'enlist', 'help', 'young', 'lieutenant', 'brilliant', 'plot', 'captor', ',', 'mcnamara', 'risk', 'mission', 'free', 'man', 'change', 'outcome', 'war', '.']"
['cellular'],"['Action', 'Thriller', 'Drama', 'Crime']","['young', 'man', 'receive', 'emergency', 'phone', 'cell', 'phone', 'old', 'woman', '.', 'claim', 'kidnap', '–', 'kidnapper', 'target', 'husband', 'child', '.']"
"['hardcore', 'henry']","['Action', 'Adventure', 'Science Fiction']","['henry', ',', 'newly', 'resurrect', 'cyborg', 'save', 'wife', '/', 'creator', 'clutch', 'psychotic', 'tyrant', 'telekinetic', 'power', ',', 'akan', ',', 'army', 'mercenary', '.', 'fight', 'alongside', 'henry', 'jimmy', ',', 'henry', 'hope', 'day', '.', 'hardcore', 'henry', 'take', 'place', 'course', 'day', ',', 'moscow', ',', 'russia', '.']"
['austenland'],"['Comedy', 'Romance']","['obsess', 'bbc', 'production', '""', 'pride', 'prejudice', '""', ',', 'woman', 'travel', 'jane', 'austen', 'theme', 'park', 'search', 'perfect', 'gentleman', '.']"
['barbershop'],"['Comedy', 'Drama']","['day', 'life', 'barbershop', 'south', 'chicago', '.', 'calvin', ',', 'inherit', 'struggle', 'business', 'deceased', 'father', ',', 'view', 'shop', 'burden', 'waste', 'time', '.', 'sell', 'shop', 'local', 'loan', 'shark', ',', 'calvin', 'slowly', 'begin', 'father', 'vision', 'legacy', 'struggle', 'notion', 'sell', '.']"
"['messenger', ':', 'story', 'joan', 'arc']","['Adventure', 'Drama', 'Action', 'History', 'War']","['1429', ',', 'french', 'teenager', 'stand', 'king', 'message', 'claim', 'come', 'god', ';', 'defeat', 'world', 'great', 'army', 'liberate', 'country', 'political', 'religious', 'turmoil', '.', 'reclaim', 'god', 'diminish', 'kingdom', ',', 'courageous', 'young', 'woman', 'amazing', 'victory', 'violent', 'untimely', 'death', '.']"
"['arthur', 'invisible']","['Adventure', 'Fantasy', 'Animation', 'Family']","['arthur', 'spirit', '-', 'year', 'old', 'parent', 'away', 'look', 'work', ',', 'eccentric', 'grandfather', 'miss', 'year', ',', 'live', 'grandmother', 'country', 'house', ',', 'day', ',', 'repossess', ',', 'tear', ',', 'turn', 'block', 'flat', 'arthur', 'grandfather', 'return', 'sign', 'paper', 'pay', 'family', 'debt', '.', 'arthur', 'discover', 'key', 'success', 'lie', 'descent', 'land', 'minimoy', ',', 'creature', 'large', 'tooth', ',', 'grandfather', 'help', 'relocate', 'garden', '.', 'hide', 'pile', 'ruby', ',', '.', 'arthur', 'stout', 'heart', 'save', 'day', '?', 'romance', 'beckon', ',', 'villain', 'lurk', '.']"
['alice'],"['Fantasy', 'Drama', 'Romance', 'Comedy']","['alice', 'tate', ',', 'mother', ',', 'marriage', '16', 'year', ',', 'find', 'fall', 'handsome', 'sax', 'player', ',', 'joe', '.', 'stricken', 'backache', ',', 'consult', 'herbalist', 'dr', '.', 'yang', ',', 'realize', 'problem', 'relate', ',', 'mind', 'heart', '.', 'dr', '.', 'yang', 'magical', 'herbs', 'alice', 'wondrous', 'power', ',', 'take', '-', 'establish', 'rut', '.']"
"['late', 'night']","['Comedy', 'Drama']","['legendary', 'late', '-', 'night', 'talk', 'host', 'world', 'turn', 'upside', 'hire', 'female', 'staff', 'writer', '.', 'originally', 'intend', 'smooth', 'diversity', 'concern', ',', 'decision', 'unexpectedly', 'hilarious', 'consequence', 'woman', 'separate', 'culture', 'generation', 'united', 'love', 'bite', 'punchline', '.']"
"['hello', ',', 'doris']","['Comedy', 'Drama', 'Romance']","['self', '-', 'help', 'seminar', 'inspire', '-', 'woman', 'romantically', 'pursue', 'young', 'co', '-', 'worker', '.']"
"['dragon', 'blade']","['Adventure', 'History', 'Action', 'Fantasy']","['huo', ',', 'commander', 'protection', 'squad', 'western', 'region', ',', 'frame', 'evil', 'force', 'enslave', '.', 'hand', ',', 'roman', 'general', 'escape', 'china', 'rescue', 'prince', '.', 'heroic', 'duo', 'meet', 'western', 'desert', 'thrilling', 'story', 'unfold', '.']"
"['lamborghini', ':', 'man', 'legend']","['Drama', 'History']","['follow', 'launch', 'lamborghini', 'career', 'manufacturer', 'tractor', ',', 'creator', 'military', 'vehicle', 'world', 'war', 'ii', ',', 'designer', 'lamborghini', 'car', ',', 'launch', '1963', 'high', '-', 'end', 'sport', 'car', 'company', 'automobili', 'lamborghini', '.']"
['warcraft'],"['Action', 'Adventure', 'Fantasy']","['peaceful', 'realm', 'azeroth', 'stand', 'brink', 'war', 'civilization', 'face', 'fearsome', 'race', 'invader', ':', 'orc', 'warrior', 'flee', 'die', 'home', 'colonize', '.', 'portal', 'open', 'connect', 'world', ',', 'army', 'face', 'destruction', 'face', 'extinction', '.', 'oppose', 'side', ',', 'hero', 'set', 'collision', 'course', 'decide', 'fate', 'family', ',', 'people', ',', 'home', '.']"
['nightbree'],"['Horror', 'Fantasy', 'Action']","['troubled', 'young', 'man', 'draw', 'mythical', 'place', 'call', 'midian', 'variety', 'friendly', 'monster', 'hide', 'humanity', '.', ',', 'sadistic', 'serial', 'killer', 'look', 'patsy', '.']"
['assassin'],"['Drama', 'Action', 'History']","['9th', 'century', 'china', '.', 'year', 'old', 'general', 'daughter', 'nie', 'yinniang', 'abduct', 'nun', 'initiate', 'martial', 'art', ',', 'transform', 'exceptional', 'assassin', 'charge', 'eliminate', 'cruel', 'corrupt', 'local', 'governor', '.', 'day', ',', 'have', 'fail', 'task', ',', 'send', 'mistress', 'land', 'birth', ',', 'order', 'kill', 'man', 'promise', '–', 'cousin', 'lead', 'large', 'military', 'region', 'north', 'china', '.', '13', 'year', 'exile', ',', 'young', 'woman', 'confront', 'parent', ',', 'memorie', 'long', '-', 'repress', 'feeling', '.']"
['?'],['Comedy'],"['dad', 'form', 'bitter', 'rivalry', 'daughter', 'young', 'rich', 'boyfriend', '.']"
"['ice', 'age', ':', 'continental', 'drift']","['Animation', 'Comedy', 'Adventure', 'Family']","['manny', ',', 'diego', ',', 'sid', 'embark', 'adventure', 'continent', 'set', 'adrift', '.', 'iceberg', 'ship', ',', 'encounter', 'sea', 'creature', 'battle', 'pirate', 'explore', 'new', 'world', '.']"
['shiver'],"['Horror', 'Science Fiction']","['resident', 'luxury', 'apartment', 'complex', 'outside', 'montreal', 'infiltrate', 'parasite', 'transform', 'violent', ',', 'sex', '-', 'craze', 'maniacs', ',', 'dr', '.', 'roger', 'st', '.', 'luc', 'contain', 'outbreak', 'spread', 'city', '.']"
"['district', '13', ':', 'ultimatum']","['Action', 'Thriller', 'Crime']","['damien', 'leito', 'return', 'district', '13', 'mission', 'bring', 'peace', 'troubled', 'sector', 'control', 'different', 'gang', 'boss', ',', 'city', 'secret', 'service', 'drastic', 'measure', 'solve', 'problem', '.']"
"['baby', 'boom']","['Drama', 'Comedy', 'Romance']","['j.c', '.', 'wiatt', 'talente', 'ambitious', 'new', 'york', 'city', 'career', 'woman', 'marry', 'job', 'working', 'partner', 'firm', '.', 'live', '-', 'relationship', 'steven', ',', 'successful', 'investment', 'broker', ',', 'j.c', '.', ',', 'agree', 'child', 'plan', '.', 'j.c', '.', 'life', 'take', 'unexpected', 'turn', 'distant', 'relative', 'die', 'appoint', 'caretaker', 'baby', 'girl', ',', 'elizabeth', '.', 'baby', 'sudden', 'arrival', 'cause', 'steven', 'leave', ',', 'break', 'relationship', '.', 'juggle', 'power', 'lunch', 'powder', 'formula', ',', 'soon', 'force', 'fast', 'track', 'connive', 'colleague', 'bigote', 'boss', '.', 'will', 'stay', 'long', '.', 'prove', 'world', 'woman', 'term', '!']"
"['midsummer', 'night', 'dream']","['Fantasy', 'Comedy', 'Romance']","['lovely', 'hermia', 'd', 'demetrius', ',', 'truly', 'care', 'lysander', '.', 'hermia', 'friend', ',', 'helena', ',', 'love', 'demetrius', ',', 'romantic', 'entanglement', 'abound', 'wood', ',', 'marry', 'fairy', 'ruler', 'titania', 'oberon', 'toying', 'lover', '.']"
"['black', 'box']","['Horror', 'Science Fiction']","['lose', 'wife', 'memory', 'car', 'accident', ',', 'single', 'father', 'undergo', 'experimental', 'treatment', 'cause', 'question', '.']"
"['knight', 'christmas']","['Comedy', 'Romance']","['medieval', 'english', 'knight', 'magically', 'transport', 'present', 'day', 'end', 'fall', 'high', 'school', 'science', 'teacher', '.']"
"['wonder', 'wheel']","['Drama', 'Romance']","['story', 'character', 'live', 'intertwine', 'amid', 'hustle', 'bustle', 'coney', 'island', 'amusement', 'park', '1950s', ':', 'ginny', ',', 'emotionally', 'volatile', 'actress', 'work', 'waitress', 'clam', 'house', ';', 'humpty', ',', 'ginny', 'rough', '-', 'hewn', 'carousel', 'operator', 'husband', ';', 'mickey', ',', 'handsome', 'young', 'lifeguard', 'dream', 'playwright', ';', 'carolina', ',', 'humpty', 'long', '-', 'estranged', 'daughter', ',', 'hide', 'gangster', 'father', 'apartment', '.']"
['creep'],"['Horror', 'Thriller']","['look', 'work', ',', 'aaron', 'come', 'cryptic', 'online', 'ad', ':', '""', '$', '1,000', 'day', '.', 'filming', 'service', '.', 'discretion', 'appreciate', '.', '""', 'low', 'cash', 'naiveté', ',', 'decide', '.', 'drive', 'cabin', 'remote', 'mountain', 'town', 'meet', 'josef', ',', 'cinematic', 'subject', 'day', '.', 'josef', 'sincere', 'project', 'heartfelt', ',', 'aaron', 'begin', 'film', '.', 'day', 'go', ',', 'clear', 'josef', 'say', ',', 'intention', 'pure', '.']"
"['perfect', 'host']","['Comedy', 'Thriller', 'Crime']","['warwick', 'wilson', 'consummate', 'host', '.', 'carefully', 'prepare', 'dinner', 'party', ',', 'table', 'impeccably', 'set', 'duck', 'perfectly', 'time', '8:30', 'p.m.', 'john', 'taylor', 'career', 'criminal', '.', 'rob', 'bank', 'need', 'street', '.', 'find', 'warwick', 'doorstep', 'pose', 'friend', 'friend', ',', 'new', 'los', 'angeles', ',', 'mug', 'lose', 'luggage', '.']"
